Date,Nifty Returns,Nifty Auto,NIFTY ENERGY,Nifty FMCG,Nifty IT,Nifty Media,Nifty Metal,Nifty PSU Bank,Nifty Realty,NIFTY BANK,NIFTY MEDIA,NIFTY CONSUMPTION,NIFTY MNC,NIFTY PSE,NIFTY COMMODITIES,NIFTY SERV SECTOR
2022-11-03,-0.297530389278682,0.007281855,0.34580693,-0.3872796,-0.069755726,0.10955605,0.25756896,0.16437513,-0.3868525,0.044769876,0.016114365,0.2606868,-0.2439134,0.11490792,-0.35408542,-0.82932913
2022-11-04,-0.40522747093060135,0.016960112,0.38115886,-0.3390295,-0.077572204,0.14025627,0.21303025,0.16128758,-0.40016356,0.04841823,0.039726287,0.36977482,-0.25687385,0.07729982,-0.4748397,-0.8790399
2022-11-07,0.2729096599559726,0.030780528,0.44211078,-0.33657354,-0.06800679,0.19350733,0.13179772,0.14820302,-0.43224666,0.08405097,0.08280094,0.49277222,-0.2478603,0.023027636,-0.66009694,-0.9768509
2022-11-09,0.7065525096038302,-0.059813574,0.42937666,-0.33571836,-0.07280855,0.22341168,0.17287645,0.17433259,-0.41861495,0.12095178,0.17667013,0.48269612,-0.17165859,0.08779528,-0.73071134,-0.7272042
2022-11-10,-1.60760623461647,-0.08698323,0.464583,-0.32911235,-0.08239466,0.24363023,0.18709219,0.21477935,-0.37660873,0.14905365,0.2625078,0.49622756,-0.071874246,0.12246831,-0.6695778,-0.6126465
2022-11-11,0.14142736572959236,-0.06234096,0.50892574,-0.30405337,-0.085891694,0.25392804,0.19272742,0.2441279,-0.33851007,0.15117554,0.29566658,0.5054636,0.053234592,0.13009249,-0.4914166,-0.5752246
2022-11-14,-0.34229461441969833,-0.01940694,0.5364935,-0.29095608,-0.09258584,0.23928085,0.18369398,0.256163,-0.29645357,0.06962406,0.27158472,0.534608,0.17732248,0.13569695,-0.32243615,-0.65912604
2022-11-15,0.004389654586936923,-0.0043225344,0.52068424,-0.26809904,-0.09732044,0.1924415,0.18604745,0.2513781,-0.24882181,-0.039265864,0.20999485,0.53105354,0.2595147,0.15847573,-0.24004525,-0.6617739
2022-11-16,0.37253210285084787,0.0015153242,0.49444526,-0.23513587,-0.098736845,0.13368018,0.17141773,0.23815931,-0.2122751,-0.119975604,0.13929075,0.4979205,0.30788016,0.16895452,-0.25807056,-0.58685917
2022-11-17,0.2220162977128464,-0.0054127835,0.49245545,-0.271784,-0.104936905,0.07599283,0.13774738,0.21198346,-0.21745126,-0.12973125,0.07603021,0.4734682,0.34803498,0.13662867,-0.3859909,-0.64807194
2022-11-18,0.7993379963408984,-0.053753972,0.47769228,-0.27519557,-0.09438975,0.016272852,0.13920213,0.19120641,-0.2322738,-0.07816896,0.027559921,0.36766765,0.343478,0.14618169,-0.57787645,-0.73419696
2022-11-21,-0.3970240341526071,-0.056871586,0.47170252,-0.2938188,-0.07159093,-0.023885619,0.13929382,0.17207827,-0.25597697,0.0026338804,-0.0026968066,0.28268933,0.36639988,0.1450457,-0.7558626,-0.8175032
2022-11-22,-0.08214975773320342,-0.051766947,0.4380727,-0.28354767,-0.06519572,-0.05805879,0.16853525,0.16668808,-0.27148443,0.08201455,-0.015839491,0.13523422,0.3733885,0.15966424,-0.74930084,-0.67988414
2022-11-23,-1.0644606429476584,-0.011668062,0.42217645,-0.24548504,-0.057849284,-0.071691394,0.18060084,0.15198001,-0.29272673,0.15842095,-0.016373083,0.05295589,0.40694326,0.15730584,-0.5187304,-0.68110794
2022-11-24,-0.10895871074465424,0.0314046,0.41177744,-0.2186697,-0.057020213,-0.08091526,0.19947177,0.14861839,-0.31410572,0.18567443,-0.011712786,0.014827814,0.43559572,0.15288633,-0.22541796,-0.70366746
2022-11-25,-0.21647652696098274,0.03684048,0.39799753,-0.20668848,-0.051262464,-0.090984896,0.20529751,0.14995842,-0.32928827,0.053822845,-0.00943834,-0.034219153,0.45320088,0.13404705,-0.070272624,-0.71574515
2022-11-28,-0.24243843646644525,0.014714959,0.36834854,-0.20911765,-0.051226147,-0.10114633,0.21933508,0.16314586,-0.33378866,-0.11920642,-0.015362695,-0.107572354,0.45977446,0.14596584,-0.05700151,-0.6478309
2022-11-29,-0.6654863733057882,0.0020546461,0.34448767,-0.2550575,-0.044510063,-0.09491209,0.19904152,0.1849043,-0.33599332,-0.16612947,-0.024915911,-0.15326555,0.4647302,0.15192597,-0.14885604,-0.63553095
2022-11-30,-0.23382063235092004,-0.01783462,0.31557018,-0.2876042,-0.048393488,-0.082728066,0.18941393,0.18905862,-0.31433082,-0.13719596,-0.036287647,-0.22066903,0.4165225,0.15996902,-0.30155647,-0.5876942
2022-12-01,0.6203771280038494,-0.009675404,0.2986836,-0.28236982,-0.07338803,-0.0754541,0.2051411,0.18171726,-0.2896945,-0.050605267,-0.04623063,-0.26094463,0.35614493,0.17759053,-0.41914472,-0.54766744
2022-12-02,0.01140219733344527,0.015893783,0.27773526,-0.26007235,-0.08208304,-0.057160437,0.20331165,0.17562605,-0.27462003,0.034285508,-0.048876572,-0.23953883,0.3172518,0.19513978,-0.41908535,-0.5885686
2022-12-05,0.3296516882695778,0.03564572,0.24716395,-0.28047165,-0.092528105,-0.025945663,0.18914464,0.17158079,-0.28075698,0.116057254,-0.042830184,-0.186155,0.21567228,0.20065911,-0.3128895,-0.6177482
2022-12-06,0.4520149172362558,0.021408385,0.21995756,-0.291864,-0.095459074,0.0006286092,0.17892589,0.17222872,-0.30298766,0.15652484,-0.03046155,-0.17061414,-0.080059595,0.20964019,-0.1958875,-0.56317407
2022-12-07,-0.2100437497015277,0.012711892,0.2200304,-0.29453996,-0.08761671,0.017397165,0.16218142,0.16547072,-0.3391871,0.15496013,-0.01574566,-0.14720023,-0.3325307,0.18190141,-0.14425536,-0.54320717
2022-12-08,0.6081610435675289,0.03549407,0.25981122,-0.3101143,-0.07786647,0.047157876,0.15372114,0.14316122,-0.39087757,0.114105694,5.052332e-05,-0.07232647,-0.4595601,0.14045219,-0.1864618,-0.73018306
2022-12-09,0.033448478160405734,0.058929347,0.3397022,-0.3001496,-0.07630518,0.0781524,0.08613555,0.11064126,-0.4440353,0.07002209,0.012305761,0.019262519,-0.47525382,0.0783655,-0.3459955,-0.97019076
2022-12-12,-0.5226708006600502,0.085842215,0.40416324,-0.3147669,-0.07589054,0.10591607,0.049358506,0.08379758,-0.48559076,0.036305286,0.020664744,0.063358285,-0.46646073,0.05239686,-0.65693295,-1.0019283
2022-12-13,-0.22672360207120545,0.10810202,0.44312015,-0.344587,-0.06969157,0.06925468,0.06034225,0.08024662,-0.49208322,0.05906434,0.010608992,0.028716639,-0.46105152,0.10834565,-0.99913377,-0.90867776
2022-12-14,1.286546210541582,0.12867035,0.53179985,-0.38512716,-0.06059069,0.06439368,0.024491733,0.07894069,-0.4871436,0.075770445,0.0035794405,0.09439367,-0.40341213,0.09101726,-1.1174153,-0.8288501
2022-12-15,0.7855347745410721,0.12186519,0.6445932,-0.39955336,-0.052085187,0.03620762,-0.020416891,0.069271535,-0.4757459,0.08873474,-0.013508819,0.11748135,-0.32393748,0.0651533,-0.8577068,-0.81108123
2022-12-16,-0.7351523452842021,0.11829791,0.734859,-0.4076315,-0.051820423,0.013345965,-0.04869702,0.059499823,-0.46680313,0.09617715,-0.028442021,0.08442287,-0.24176882,0.05889416,-0.52348185,-0.64915
2022-12-19,0.21561023271355462,0.13152853,0.7937303,-0.39092097,-0.04832826,-0.025867935,-0.07281817,0.048669014,-0.45140788,0.10328974,-0.04459566,0.06135439,-0.15178463,0.08267791,-0.4025882,-0.65222436
2022-12-20,0.9961781513114435,0.13238303,0.8358831,-0.3827626,-0.047368526,-0.04942446,-0.0896411,0.032998584,-0.4145578,0.10606076,-0.053587854,0.048642404,-0.09160366,0.09744683,-0.77420104,-0.69240576
2022-12-21,0.4076041024781081,0.1190263,0.86612725,-0.37557393,-0.041662764,-0.079925686,-0.05995434,0.014859863,-0.3762854,0.10105178,-0.06214717,0.04322787,-0.035305224,0.11117759,-1.0802162,-0.62913287
2022-12-22,1.725197056551604,0.10345993,0.91043955,-0.36805624,-0.0341696,-0.113074064,-0.056932304,-0.0026064825,-0.35624424,0.11509734,-0.07188607,0.040283043,0.012027057,0.11954711,-1.1626754,-0.57706344
2022-12-23,-1.0460093694315766,0.08839697,0.94729,-0.37331375,-0.02973517,-0.1431325,-0.07458674,-0.016019376,-0.31687886,0.02959072,-0.083401315,0.03911362,0.039297294,0.111185305,-0.8361299,-0.59042925
2022-12-26,-0.5727862977528866,0.08265284,0.96028775,-0.4010875,-0.026514642,-0.12570132,-0.09616847,-0.030436194,-0.3031023,0.05669802,-0.07777465,0.029673435,0.04528912,0.11610011,-0.24820295,-0.6753404
2022-12-27,0.08698242443600139,0.072672166,0.9554945,-0.4118839,-0.025266167,-0.10671782,-0.097842366,-0.03860293,-0.32554042,0.06895564,-0.07120775,-0.0039815074,0.00988294,0.11395459,0.14797802,-0.61765224
2022-12-28,-0.31705788103252014,0.061776012,0.9443809,-0.42235374,-0.022046309,-0.092286974,-0.088738665,-0.039005667,-0.33045197,0.09097432,-0.06194759,-0.04861099,-0.080682166,0.121755876,0.19666167,-0.5566919
2022-12-29,0.48034230000889144,0.07301589,0.93716997,-0.42226374,-0.01944707,-0.07622015,-0.06357707,-0.03458938,-0.3044436,0.10689738,-0.049422417,-0.0658293,-0.22532274,0.16852714,-0.09755052,-0.5656842
2022-12-30,-0.43886017419367435,0.08258659,0.9326397,-0.41752195,-0.022199232,-0.04400479,-0.051761456,-0.032649882,-0.30036792,0.1135356,-0.030053321,-0.024839498,-0.3025213,0.18109627,-0.57781184,-0.6785598
2023-01-02,-0.14438732908732144,0.074299745,0.9312165,-0.41864803,-0.02424777,-0.0022881841,-0.048539247,-0.032924417,-0.31529212,0.100589566,-0.008209601,0.0124712875,-0.36487874,0.15539964,-0.9481299,-0.7651424
2023-01-03,1.0221677793642736,0.06559185,0.9051392,-0.40938762,-0.017638989,0.05225518,-0.047159653,-0.036044985,-0.34167117,0.060689777,0.019650254,0.055183552,-0.3836899,0.15068041,-0.86411726,-0.7754139
2023-01-04,0.3011412356035981,0.056682162,0.89660645,-0.41310108,-0.010403129,0.13603649,-0.05915909,-0.040158264,-0.37857282,0.031136965,0.061680585,0.10057107,-0.4058821,0.11083816,-0.40407068,-0.84027493
2023-01-05,0.7333764934104652,0.024001678,0.88547575,-0.4025939,-0.011929837,0.23829232,-0.05714602,-0.041530274,-0.42089692,0.038515978,0.11689015,0.12668477,-0.42042744,0.10824897,0.052247234,-0.84261674
2023-01-06,-1.2168091799780445,0.0073186387,0.8617089,-0.37371072,-0.015626319,0.33639154,-0.0658245,-0.03982815,-0.4593209,0.06753385,0.17728513,0.15502065,-0.4263916,0.1386856,0.2822541,-0.8064275
2023-01-09,1.0158867459872836,0.009397282,0.85535175,-0.3538242,-0.019519549,0.4634577,-0.074610226,-0.037058994,-0.4609592,0.08200327,0.25399348,0.21499753,-0.41373727,0.15777014,0.31930843,-0.7638451
2023-01-10,0.13297751612990774,-0.021870915,0.8572431,-0.35461566,-0.023145124,0.50467455,-0.07760166,-0.033923667,-0.42700347,0.09919406,0.29013312,0.26316556,-0.40555215,0.15030828,0.15205863,-0.7506847
2023-01-11,0.2332590466187642,-0.050981686,0.82670885,-0.3341637,-0.026630718,0.46926683,-0.029181005,-0.028216453,-0.37511402,0.080166206,0.26249647,0.28681183,-0.3658943,0.17954679,-0.25196606,-0.6116495
2023-01-12,-0.477899068985153,-0.016057817,0.8027443,-0.37021527,-0.029347178,0.39601395,-0.006840948,-0.023707168,-0.30047646,0.080748245,0.2038537,0.3881679,-0.28275013,0.19317955,-0.7340593,-0.6229292
2023-01-13,0.3599988244804658,-0.0069915242,0.7404916,-0.3877974,-0.03128921,0.2503741,0.027091447,-0.004375318,-0.21712716,0.101174556,0.11771374,0.379183,-0.19874448,0.21079648,-0.84912896,-0.47955903
2023-01-16,-0.7872293153463592,-0.024043852,0.65099365,-0.3998649,-0.032806102,0.10195506,0.034620374,0.013696947,-0.16503598,0.10962818,0.047144268,0.37947482,-0.12726815,0.2456201,-0.22617868,-0.3994698
2023-01-17,-0.5424842081006352,-0.029472781,0.5433468,-0.36884168,-0.033787884,-0.03218641,0.031814374,0.034051243,-0.15091634,0.09723128,-0.011180282,0.39409193,-0.05662679,0.26456544,0.08654513,-0.43421796
2023-01-18,0.33416978814034226,0.009964908,0.43546247,-0.3568061,-0.034863636,-0.11094116,0.032974493,0.043878306,-0.17269215,0.052406058,-0.04100737,0.41419706,0.032720782,0.24284947,0.17403932,-0.54252744
2023-01-19,0.4536309729074591,0.0041092313,0.3117583,-0.32072684,-0.039009605,-0.14285524,0.034378346,0.03903329,-0.21657158,0.021470042,-0.048045285,0.30380908,0.106036395,0.23302858,0.16327485,-0.6624747
2023-01-20,-0.43446629171836965,0.007661731,0.21312305,-0.29016665,-0.03878518,-0.11864804,0.03926491,0.022202987,-0.2796971,0.04506936,-0.022792257,0.15619507,0.16561916,0.19045481,-0.08168795,-0.75758964
2023-01-23,0.03753679593725802,-0.015375804,0.14942873,-0.26298466,-0.04049269,-0.08303915,0.044146504,0.0043117544,-0.34148517,0.084630586,0.010523371,0.0021105055,0.17804962,0.169541,-0.50376797,-0.7765343
2023-01-24,1.223200846827215,-0.036752798,0.10722036,-0.29961917,-0.04253479,-0.013198557,0.08404712,-0.008455708,-0.39381725,0.11473277,0.06637797,-0.10331035,0.16133122,0.18180619,-0.46291924,-0.75905603
2023-01-25,1.5690159540538773,-0.05350122,0.0627997,-0.30759633,-0.032730952,-0.038138706,0.08790729,-0.0058002044,-0.41577458,0.1282369,0.05521462,-0.23199861,-0.015279315,0.20592023,-0.23305722,-0.7253711
2023-01-27,-0.2008525499346092,-0.03465405,0.03760519,-0.34033012,-0.025025297,-0.031447068,0.12136442,0.0153424125,-0.38222814,0.0913836,0.05142304,-0.2924763,-0.1751958,0.21516104,0.04075196,-0.5942208
2023-01-30,-0.03388372738066224,-2.5529414e-05,0.026353652,-0.33392316,-0.021808442,-0.035667006,0.11618396,0.036906913,-0.34853533,0.07257005,0.027152576,-0.31523713,-0.25349444,0.17592122,0.17411008,-0.62530553
2023-01-31,0.2804337772451201,-0.002359259,-0.0063555245,-0.34689656,-0.022554297,-0.07256586,0.11477923,0.06270296,-0.32415903,0.059961207,-0.020830028,-0.31559464,-0.28979635,0.15650678,0.037080634,-0.6071113
2023-02-01,0.06767777154929198,-0.046587862,-0.03346536,-0.359898,-0.02448313,-0.09912883,0.10972862,0.08424526,-0.3058172,0.07028157,-0.057176165,-0.32849857,-0.31162646,0.13504805,-0.27947384,-0.5831008
2023-02-02,-1.2441413649643707,-0.07232061,-0.05373851,-0.34900847,-0.022671342,-0.124404356,0.105886444,0.08376355,-0.30556682,0.07045291,-0.087326825,-0.33840984,-0.30891928,0.12124285,-0.33923963,-0.61916363
2023-02-03,0.5086753489420033,-0.06352565,-0.05317519,-0.35256547,-0.018110603,-0.10713976,0.08601956,0.06463406,-0.3317655,0.041924722,-0.08562729,-0.3100662,-0.3030137,0.08716677,-0.38085866,-0.6619234
2023-02-06,0.2644248463610047,-0.04359071,-0.05077204,-0.3420755,-0.015497983,-0.079774395,0.078280106,0.04029394,-0.36548313,0.09870705,-0.0728982,-0.28320634,-0.292284,0.06847171,-0.37298334,-0.6668954
2023-02-07,-0.7522757250898185,-0.015543807,-0.03754721,-0.36160782,-0.017723009,-0.02269949,0.07205398,0.01639121,-0.39921936,0.106573,-0.03553929,-0.23107792,-0.30743095,0.054704044,-0.26366884,-0.6608002
2023-02-08,-0.07780245102056138,-0.090615906,-0.019560754,-0.39093623,-0.02281195,-0.030944314,0.10323128,0.0033214404,-0.39538187,0.123769656,-0.029291179,-0.21732363,-0.33937263,0.10170193,-0.08912724,-0.57165366
2023-02-09,0.23038383446598334,-0.11775983,-0.03604901,-0.3928223,-0.024040427,-0.0377699,0.12528668,0.0008459892,-0.35635233,0.11780136,-0.018849881,-0.17870457,-0.32757667,0.1504183,0.008379283,-0.41098064
2023-02-10,0.4881731685777026,-0.11378831,-0.021630934,-0.41720504,-0.019543976,-0.060984895,0.12739198,0.00580497,-0.30599815,0.07617744,-0.027173363,-0.097845264,-0.28255248,0.16558665,0.042888295,-0.40490374
2023-02-13,-0.7955052811723128,-0.04716889,-0.002994546,-0.4139,-0.016587023,-0.0960093,0.12753099,0.0066191815,-0.25886253,0.03743974,-0.052165877,-0.018385448,-0.24607082,0.15511549,0.03283568,-0.4051748
2023-02-14,-0.4116293175749031,-0.021960653,-0.018071076,-0.4022311,-0.009460761,-0.13646232,0.13218771,0.009980113,-0.19108751,0.026902499,-0.08609035,0.062750325,-0.22032176,0.14513324,-0.015664846,-0.42989796
2023-02-15,-0.06779846337503655,-0.017808728,-0.06072751,-0.41199476,-0.011399488,-0.17042698,0.14427058,0.010494661,-0.09939836,0.06388246,-0.11774955,0.10547026,-0.2074731,0.19058825,-0.06375095,-0.45276442
2023-02-16,0.515445709444793,-0.0065705664,-0.10800414,-0.40816084,-0.014974481,-0.20586887,0.17292576,0.026076483,-0.049802125,0.08375865,-0.15133384,0.06349067,-0.20916677,0.22380419,-0.09858355,-0.4348851
2023-02-17,0.5599156774059572,0.021435136,-0.13697594,-0.41429552,-0.020340428,-0.21834025,0.19422571,0.037566375,-0.040592052,0.09824931,-0.16924271,-0.02221445,-0.22254436,0.21678746,-0.09006735,-0.3971825
2023-02-20,0.13045314167606994,0.06149543,-0.1672172,-0.43751487,-0.025193255,-0.21461047,0.21153745,0.062081605,-0.05169159,0.09896298,-0.17667583,-0.13526984,-0.24911864,0.19477725,-0.07062446,-0.4032714
2023-02-21,1.4921397827079799,0.10030075,-0.20806824,-0.44472358,-0.02808819,-0.20221882,0.23050289,0.10713764,-0.07962547,0.09011292,-0.17777404,-0.23793061,-0.26159868,0.20435622,-0.025425196,-0.57859296
2023-02-22,0.2669029215672911,0.13037996,-0.22737308,-0.44678298,-0.031057138,-0.18419646,0.24886481,0.14574002,-0.11661074,0.07873478,-0.17104271,-0.2934883,-0.27416342,0.20851631,0.026254827,-0.6679337
2023-02-23,0.2803871114546755,0.14243539,-0.2421498,-0.44278565,-0.0304728,-0.1373441,0.2706355,0.16063964,-0.16447183,0.09887966,-0.14180699,-0.3046326,-0.29002756,0.1990517,0.06766894,-0.7181959
2023-02-24,0.43058092348438193,0.14079419,-0.2544893,-0.45982867,-0.03081492,-0.1014028,0.27931795,0.16678181,-0.22529994,0.081537545,-0.11510894,-0.298126,-0.30980763,0.20118587,0.08666701,-0.6930732
2023-02-27,0.5174502474276509,0.121631585,-0.25859958,-0.4765101,-0.02416503,-0.09903492,0.26656172,0.16041772,-0.3284625,0.09567087,-0.104307964,-0.26273677,-0.34695408,0.2007687,0.062646694,-0.67535377
2023-02-28,-0.7538266832760128,0.09033643,-0.25790912,-0.48720488,-0.019139849,-0.06253709,0.27601582,0.17546566,-0.36665016,0.11101522,-0.071019016,-0.21840952,-0.35039547,0.21285519,0.0371632,-0.5878428
2023-03-01,0.7349634050763727,0.07265356,-0.26515216,-0.50070155,-0.023718655,-0.020985607,0.2933332,0.1958922,-0.36743712,0.1283379,-0.040377825,-0.17853267,-0.32676512,0.21841525,0.014771634,-0.5683183
2023-03-02,-1.416612204439374,0.08074457,-0.262535,-0.50486916,-0.030772228,0.009126481,0.29451713,0.21328424,-0.32121372,0.15032753,-0.021014744,-0.1515561,-0.27304116,0.23448461,-0.0078149,-0.5604279
2023-03-03,-0.5840710966645535,0.117123336,-0.26789427,-0.5148247,-0.035268374,0.019875938,0.30564302,0.22475679,-0.24223088,0.16146697,-0.016011134,-0.12968802,-0.22488095,0.24007593,0.000104834326,-0.51585305
2023-03-06,-0.1907331755273395,0.16723856,-0.28899878,-0.5175481,-0.035396498,-0.020671971,0.317421,0.24409015,-0.1588304,0.15740103,-0.04769371,-0.10202715,-0.14452937,0.25697625,0.04622592,-0.45757487
2023-03-08,0.9152911547020717,0.21175583,-0.31324446,-0.5254584,-0.035451893,-0.06310154,0.33368888,0.2545574,-0.090885684,0.08545627,-0.08089604,-0.065770335,-0.08764459,0.28843623,0.10059714,-0.41728127
2023-03-09,0.9883218069032548,0.23028429,-0.32074285,-0.5285027,-0.03945954,-0.10221682,0.31579098,0.2453166,-0.040007897,0.04049869,-0.11448693,-0.035333887,-0.04147678,0.29744905,0.118519634,-0.4741295
2023-03-10,1.4506172680536542,0.22421157,-0.34208065,-0.5344799,-0.041435484,-0.15178405,0.32218572,0.24525313,-0.014443412,0.046090197,-0.15351218,-0.031832203,0.0034602522,0.29850003,0.13609669,-0.41027862
2023-03-13,0.6472953974269585,0.21433455,-0.35616115,-0.54397094,-0.03976297,-0.1501513,0.29821435,0.23286206,-0.02682772,0.05849439,-0.1602343,-0.05359962,0.03843448,0.25412452,0.11357324,-0.5983464
2023-03-14,0.42956594927348773,0.23411879,-0.37519705,-0.5490272,-0.03665488,-0.14516495,0.30252004,0.21654937,-0.02657436,0.08403913,-0.1669684,-0.09608334,0.07103862,0.26055545,0.11372145,-0.5716571
2023-03-15,-0.038047035216045334,0.274911,-0.38375896,-0.55876094,-0.03592076,-0.13808604,0.30581978,0.18457757,-0.082667574,0.11468157,-0.16888294,-0.15870084,0.08657519,0.2534276,0.102926694,-0.53232425
2023-03-16,-0.5917186754548984,0.31820345,-0.39200774,-0.5693556,-0.027609732,-0.15408026,0.3071736,0.1623154,-0.114011265,0.15596575,-0.18047595,-0.23520593,0.106812164,0.26873165,0.10231485,-0.50110346
2023-03-17,0.6528620615578775,0.34710333,-0.39517042,-0.57946706,-0.02022522,-0.15877801,0.3024786,0.16026163,-0.13259381,0.13142668,-0.1811746,-0.30899844,0.12994047,0.27899668,0.1023278,-0.48691425
2023-03-20,-0.6169387816379245,0.36238354,-0.3802874,-0.59146726,-0.019868176,-0.13248357,0.26976928,0.17682004,-0.15651691,0.110811494,-0.16422844,-0.34991342,0.14142309,0.21800129,0.057384074,-0.48196748
2023-03-21,-0.2066336207725015,0.36994797,-0.3770183,-0.6005454,-0.02049182,-0.13966563,0.25909448,0.209391,-0.0992199,0.13115434,-0.17515495,-0.35821867,0.15171617,0.21551672,0.029754538,-0.46454108
2023-03-22,0.4483036352398446,0.32466963,-0.3722977,-0.607758,-0.017465074,-0.10383541,0.24606343,0.24126506,-0.059429273,0.13413838,-0.15823439,-0.35366705,0.15465292,0.23170668,0.0041960813,-0.5391735
2023-03-23,0.7662806305982253,0.2808893,-0.35165277,-0.5982441,-0.01637644,-0.063757576,0.22145051,0.2531452,-0.08425217,0.09141552,-0.13800624,-0.35189256,0.15751167,0.22821778,-0.045862727,-0.6652709
2023-03-24,-0.18828562128923776,0.22835279,-0.3158513,-0.5918775,-0.018271718,-0.026807964,0.19556668,0.23558085,-0.17458354,0.07294149,-0.118931524,-0.36681476,0.095007084,0.18421604,-0.13079305,-0.6864269
2023-03-27,0.224423055733727,0.21230835,-0.28769732,-0.59385175,-0.021157023,0.00024511665,0.18194908,0.21424773,-0.20653178,0.12305825,-0.09968639,-0.3626106,0.057487376,0.15098439,-0.20328963,-0.59946316
2023-03-28,-0.6723458244251223,0.23173933,-0.26313874,-0.5984619,-0.024037268,0.028787334,0.21907258,0.19712196,-0.20404603,0.14805079,-0.071658686,-0.34563705,0.027428698,0.16446818,-0.22456136,-0.5174814
2023-03-29,-1.4719251029777152,0.2727596,-0.22809525,-0.6078923,-0.025999617,0.025437675,0.24842124,0.18623379,-0.18761033,0.15357296,-0.061685614,-0.29829463,0.013329418,0.18390064,-0.19283293,-0.50190043
2023-03-31,-0.17030379244776672,0.3054872,-0.18807572,-0.61856383,-0.027060173,0.011274656,0.2206393,0.17380372,-0.16017129,0.11617216,-0.06072379,-0.22925559,-0.0060422122,0.19625528,-0.1475849,-0.57993424
2023-04-03,-0.8134376176629067,0.31799605,-0.15561952,-0.6306925,-0.028234981,-0.004762084,0.20610902,0.16002321,-0.107422285,0.056207266,-0.06707893,-0.15774304,-0.0008995198,0.19988532,-0.1141643,-0.59954286
2023-04-05,-0.18819564963522475,0.32023105,-0.15230024,-0.6370237,-0.02938788,-0.06546126,0.21341752,0.16018376,-0.043509945,0.019115785,-0.11220949,-0.091251895,0.03909605,0.19545382,-0.07336263,-0.5188596
2023-04-06,-0.09631708476898306,0.3230207,-0.15799291,-0.639049,-0.031376246,-0.106077716,0.23456074,0.16778068,0.008981545,0.025683811,-0.14634535,-0.043188423,0.04856252,0.19800699,-0.039417673,-0.44429484
2023-04-10,-0.4839001286597582,0.31105238,-0.1648855,-0.6378519,-0.030335259,-0.132835,0.2389586,0.17348483,0.021347813,0.057309315,-0.17563823,-0.030398004,0.064616494,0.20883337,-0.02715087,-0.4213973
2023-04-11,-0.43833863991832067,0.3011601,-0.14272906,-0.63542354,-0.029337298,-0.13576305,0.24190713,0.17344946,0.020187331,0.09942212,-0.191445,-0.052028436,0.07882447,0.18458514,-0.062241197,-0.5130691
2023-04-12,-0.04585357628773499,0.30832118,-0.13635708,-0.63411087,-0.028301343,-0.11096045,0.25459045,0.17832743,0.010513682,0.13203067,-0.18888563,-0.097214244,0.08959898,0.15392846,-0.11784611,-0.593437
2023-04-13,0.6781804745478065,0.3372655,-0.12540549,-0.6338754,-0.027000517,-0.07113911,0.285698,0.19149883,-0.0017375527,0.14307076,-0.16793206,-0.16536081,0.112480044,0.16561571,-0.15761302,-0.59973705
2023-04-17,0.2843411774072405,0.3787101,-0.113534644,-0.6342536,-0.02748857,-0.032521855,0.3069093,0.19426194,-0.02891359,0.0882627,-0.13558719,-0.24582176,0.12486771,0.18893564,-0.15852274,-0.5548854
