Date,Nifty Returns,Nifty Auto,NIFTY ENERGY,Nifty FMCG,Nifty IT,Nifty Media,Nifty Metal,Nifty PSU Bank,Nifty Realty,NIFTY BANK,NIFTY MEDIA,NIFTY CONSUMPTION,NIFTY MNC,NIFTY PSE,NIFTY COMMODITIES,NIFTY SERV SECTOR
2023-04-18,0.25670692126857075,0.41515356,-0.075914435,-0.640736,-0.028020024,0.012151377,0.3129975,0.19255675,-0.05067768,0.0059847473,-0.08667976,-0.32712674,0.13993832,0.20617907,-0.10810501,-0.5810645
2023-04-19,0.005902628957723015,0.43345568,-0.059915695,-0.63911337,-0.026522703,0.046727415,0.33085757,0.19913147,-0.06097234,-0.10212913,-0.03672594,-0.39057302,0.16724353,0.23775567,-0.014012127,-0.53796685
2023-04-20,0.03836332082292405,0.38661596,-0.044998344,-0.6212796,-0.023857504,0.073152065,0.33444604,0.20017155,-0.15506908,-0.13918371,-0.0024097422,-0.47206792,0.113138825,0.24469228,0.04015841,-0.61130756
2023-04-21,-0.5948515681863685,0.31076068,-0.035972126,-0.6166517,-0.022994608,0.08558153,0.3232115,0.18524733,-0.20570679,-0.059911944,0.015318309,-0.5322811,0.09772729,0.25315428,0.043344226,-0.6770541
2023-04-24,-0.10024584562027701,0.26734114,-0.05625732,-0.63312936,-0.023378957,0.08831727,0.3268404,0.18162477,-0.20482086,0.058410123,0.025578298,-0.5615493,0.096728384,0.2651881,0.036736313,-0.64034945
2023-04-25,-0.1973443585076725,0.26493192,-0.09161225,-0.64824355,-0.027357332,0.091362566,0.33944473,0.18631732,-0.14619963,0.13963132,0.040507127,-0.5536143,0.113968104,0.27377522,0.03039103,-0.5731416
2023-04-26,-0.49506874963910075,0.2944893,-0.13544746,-0.66092676,-0.033022493,0.09800051,0.36073405,0.19513221,-0.08157685,0.18459482,0.054690745,-0.5054318,0.12725393,0.2855777,0.040414102,-0.5842855
2023-04-27,-0.7425399428945917,0.33170184,-0.16892102,-0.67076325,-0.03597379,0.102642134,0.36677632,0.18063469,-0.054095075,0.2550587,0.061211027,-0.41577902,0.13195495,0.28176025,0.04542794,-0.7198248
2023-04-28,-0.3910591323991395,0.35851473,-0.20730782,-0.66623956,-0.037005745,0.10444111,0.37760434,0.18413652,-0.032804914,0.24477057,0.07065764,-0.30026475,0.14750797,0.28889513,0.06732034,-0.64633954
2023-05-02,0.33602623937896003,0.33296365,-0.22524452,-0.6604737,-0.03579124,0.110493906,0.37487763,0.20151134,-0.04656998,0.1256887,0.07690046,-0.19090521,0.13192572,0.27492288,0.06355739,-0.62461954
2023-05-03,-0.8166402528294909,0.2958856,-0.25736433,-0.6458377,-0.03502478,0.115332566,0.38678303,0.21792158,-0.04112032,-0.026705364,0.07577315,-0.09067602,0.13535245,0.28030378,0.071703404,-0.5650672
2023-05-04,1.0062033047659928,0.2707284,-0.28873128,-0.6195011,-0.034474447,0.11459654,0.3740451,0.22937998,-0.05012682,-0.074691,0.07378629,-0.021644287,0.11442817,0.2944761,0.07477481,-0.4950616
2023-05-05,-0.9675174937257608,0.24502498,-0.28298163,-0.59137756,-0.03187784,0.11610407,0.37719527,0.21199416,-0.08676427,-0.027942428,0.07595427,0.010292854,0.034276694,0.23756593,0.034995046,-0.5556669
2023-05-08,0.02828664633417542,0.20084764,-0.26109904,-0.5905851,-0.031249043,0.125427,0.33290425,0.18387645,-0.12854649,0.075360544,0.07349841,-0.0066190725,-0.030328082,0.16359752,-0.055330478,-0.65408605
2023-05-09,-0.21554139218174298,0.17870498,-0.24265319,-0.58831906,-0.03129714,0.12642476,0.33349657,0.15951177,-0.13987571,0.14411414,0.0688483,-0.07807548,-0.025008844,0.14587803,-0.14586061,-0.66387564
2023-05-10,0.1290531221425978,0.19504051,-0.22760707,-0.5981589,-0.027718648,0.12607579,0.34589535,0.15378352,-0.1066984,0.20331742,0.074164376,-0.15292369,-0.03673532,0.16382328,-0.2270983,-0.51906776
2023-05-11,-0.054947667179648774,0.23472689,-0.2136524,-0.6110424,-0.026067033,0.13396454,0.3667933,0.157429,-0.058592968,0.22741994,0.08578877,-0.21350834,-0.023405218,0.2065337,-0.24694431,-0.41762772
2023-05-12,-0.3923563857592117,0.29102153,-0.18076289,-0.62709963,-0.026757982,0.13812785,0.36483142,0.18438481,-0.0062605813,0.22747137,0.09830831,-0.22424717,-0.008715734,0.23672429,-0.20883206,-0.3430507
2023-05-15,0.6126777109181226,0.32383686,-0.15822053,-0.6324585,-0.02803643,0.1374624,0.3643376,0.23305888,0.038046226,0.17706722,0.112581246,-0.21744077,-0.02528684,0.24261339,-0.10580979,-0.32229933
2023-05-16,0.5767825281648673,0.3002581,-0.13581145,-0.64220655,-0.028630923,0.13141382,0.35032663,0.26996395,0.040777396,0.101346746,0.12624978,-0.21012092,-0.04067991,0.22625436,-0.039532796,-0.29718596
2023-05-17,0.3043129800356177,0.26756728,-0.14403751,-0.6412193,-0.03133464,0.11962965,0.3395242,0.2873539,0.029176513,0.047926784,0.13500988,-0.20823778,-0.0076486766,0.23727599,-0.0063553797,-0.35876268
2023-05-18,-0.34233630105289625,0.26859063,-0.18437912,-0.6138446,-0.0340761,0.11146523,0.33830285,0.29235455,0.032531593,0.06870954,0.13831013,-0.20823047,0.008625932,0.27170563,0.012854276,-0.36073065
2023-05-19,-0.5324012177193014,0.29938492,-0.1963907,-0.5818063,-0.039590754,0.10744821,0.32041016,0.2937095,-0.059197083,0.13436252,0.13361132,-0.22399649,-0.05098909,0.24423823,-0.032486685,-0.4943458
2023-05-22,-0.13557048656392567,0.31553853,-0.22030087,-0.58523005,-0.044553302,0.11793767,0.34126586,0.28119174,-0.17736368,0.1848454,0.13240811,-0.2558364,-0.098952994,0.20631266,-0.07259281,-0.5766461
2023-05-23,0.3574432107209521,0.32735452,-0.2465806,-0.59148103,-0.04588859,0.12159379,0.34857872,0.268961,-0.26217276,0.19979477,0.124711595,-0.29397985,-0.08546271,0.21612713,-0.11374415,-0.58303154
2023-05-24,-0.14683448468429428,0.33493873,-0.26303998,-0.5894512,-0.041753363,0.1230255,0.35649952,0.26650727,-0.30239815,0.14307436,0.116285585,-0.31278053,-0.082027525,0.22410296,-0.1383741,-0.62483305
2023-05-25,-0.8675302105431231,0.31424922,-0.2535538,-0.6055835,-0.032223184,0.12647708,0.36873707,0.2338692,-0.28267458,0.07906115,0.10607244,-0.31016296,-0.10764899,0.17549735,-0.16749404,-0.5737198
2023-05-26,-0.46469233793050574,0.28689486,-0.25576782,-0.6169166,-0.025154814,0.12099379,0.393188,0.22346069,-0.21626014,-0.0017602616,0.0967369,-0.29995754,-0.08696994,0.16523084,-0.14637238,-0.4638721
2023-05-29,-0.1409889969891162,0.2631357,-0.26270536,-0.6196835,-0.023039889,0.118673995,0.40686873,0.2413267,-0.14577755,-0.04496957,0.09320547,-0.2844369,-0.06783327,0.16181345,-0.09270583,-0.39375207
2023-05-30,0.5396646590006661,0.25040603,-0.25921223,-0.62759805,-0.02123278,0.118325226,0.38999856,0.25082976,-0.12503056,-0.005675836,0.09002614,-0.25950143,-0.06478837,0.1618765,-0.06281047,-0.38315308
2023-05-31,0.272987290768874,0.25366133,-0.25301686,-0.6461227,-0.021983512,0.11436538,0.39141852,0.2742702,-0.100673795,0.072997995,0.08743154,-0.2357112,-0.05298628,0.18571481,-0.030628514,-0.37391078
2023-06-01,-0.19838822182375118,0.2730213,-0.24881065,-0.6323782,-0.02599077,0.11115162,0.39565971,0.29670024,-0.08248039,0.11535411,0.08539188,-0.21836527,-0.040297978,0.19559935,-0.016863726,-0.3415013
2023-06-02,-0.26525156404330563,0.2960653,-0.2363954,-0.5867893,-0.02924633,0.108162336,0.38252208,0.31011745,-0.06905591,0.1782973,0.08456855,-0.15175633,-0.03704092,0.20048243,-0.05258993,-0.5125131
2023-06-05,0.010260939114880624,0.31063482,-0.23108323,-0.5468697,-0.030966967,0.10588416,0.3638426,0.31401098,-0.0599427,0.18476307,0.08370648,-0.0656765,-0.049650803,0.21919225,-0.11257107,-0.57715714
2023-06-06,-0.6020597884730466,0.32464066,-0.24523523,-0.5543404,-0.02988797,0.10290158,0.39953256,0.29538116,-0.08770194,0.11072587,0.08385721,0.00500873,-0.03883349,0.23528747,-0.12384873,-0.5424586
2023-06-07,0.4986957715569976,0.33351284,-0.25486523,-0.5423967,-0.03340757,0.09984081,0.41544214,0.28989515,-0.08439684,-0.020431,0.084082566,0.051429514,-0.01661878,0.24268596,-0.10563754,-0.5017674
2023-06-08,0.3958503371758473,0.2871066,-0.24291903,-0.5605069,-0.037085045,0.096954726,0.41092378,0.29043442,-0.044365853,-0.087713666,0.08318931,0.10296842,-0.0021412168,0.24471095,-0.10367496,-0.5813574
2023-06-09,-0.15592633967214273,0.2137013,-0.24910742,-0.55427593,-0.04145256,0.09328313,0.4154984,0.29456612,0.0036985287,-0.04497101,0.082616396,0.099428095,0.027312592,0.2627649,-0.06750775,-0.67677075
2023-06-12,-0.5384942679356485,0.18123072,-0.26282275,-0.54652065,-0.061456244,0.089166045,0.4274077,0.30031148,0.026695142,0.0120336935,0.08121331,0.075245924,0.048228085,0.2879842,-0.010125813,-0.63470036
2023-06-13,-0.16260017842282484,0.20586252,-0.26523772,-0.53462946,-0.080464795,0.08519637,0.42840725,0.29732186,-0.080947585,0.0889008,0.07897378,0.04922595,0.04314433,0.29168674,0.039519582,-0.58847505
2023-06-14,0.3766341743287969,0.22156723,-0.24872403,-0.51125056,-0.096246205,0.08331469,0.3839491,0.26817447,-0.2342647,0.1626019,0.06994462,0.015705738,0.0010777013,0.2092103,0.008422998,-0.73707205
2023-06-15,-0.651011655498914,0.1923916,-0.24134825,-0.4975682,-0.08250238,0.07982897,0.36431852,0.24558055,-0.39483964,0.18919608,0.06477663,-0.0021571117,-0.03982815,0.1819775,-0.04322098,-0.88339
2023-06-16,0.38916857098689767,0.14189145,-0.23663685,-0.48935443,-0.07544621,0.0777157,0.36786553,0.23246205,-0.47876832,0.1911221,0.06091778,-0.008905475,-0.05060838,0.18496406,-0.09990165,-0.7844056
2023-06-19,-0.2691601598074755,0.092814185,-0.22124021,-0.47390026,-0.07643993,0.077249266,0.37695563,0.23118512,-0.48495355,0.15969558,0.058641985,0.0049058027,-0.031846404,0.20394072,-0.15297748,-0.67077196
2023-06-20,-0.1635278468255271,0.080851145,-0.18878466,-0.4845373,-0.08515625,0.07678836,0.35891938,0.26469645,-0.44681984,0.114638835,0.059685983,0.046821408,-0.009454014,0.2055486,-0.2084194,-0.64090484
2023-06-21,0.4640890525988726,0.08892477,-0.16374059,-0.45768967,-0.08122681,0.0758265,0.38218498,0.30086312,-0.41105837,0.002523865,0.06368053,0.080302306,0.026630735,0.21400772,-0.20818631,-0.672897
2023-06-22,0.5678000049105858,0.12893754,-0.14144611,-0.42573756,-0.07427831,0.07293915,0.39342406,0.31364268,-0.36215544,-0.09749499,0.06691395,0.13530274,0.06566043,0.20187421,-0.18735069,-0.76376235
2023-06-23,-0.0927586231919754,0.14907989,-0.11710288,-0.4306143,-0.0671845,0.069942705,0.37562278,0.31780756,-0.31310156,-0.063743584,0.062500745,0.19554935,0.11776122,0.1942759,-0.16909893,-0.8550572
2023-06-26,-0.592993717155574,0.12757751,-0.10224808,-0.44413072,-0.06425772,0.06526119,0.31343883,0.3061289,-0.2798169,0.018919868,0.059252504,0.21885242,0.19784184,0.18243381,-0.20339741,-0.85371685
2023-06-27,-0.7287948490011811,0.076443635,-0.101249576,-0.4201936,-0.06369606,0.060047667,0.2606315,0.29217225,-0.22317806,0.07919297,0.05458913,0.20975144,0.2673908,0.19561416,-0.25580397,-0.7910568
2023-06-28,-1.0245205300176732,0.055210933,-0.07456098,-0.41777942,-0.06678624,0.054817535,0.22992285,0.28853104,-0.17074156,0.1308325,0.04847387,0.18972607,0.29619682,0.1871454,-0.3547018,-0.7859931
2023-06-30,-0.6119839562199592,0.05745206,-0.065895006,-0.43919894,-0.06903069,0.04990323,0.21816869,0.28680798,-0.15611608,0.1629603,0.0442658,0.14372025,0.30674744,0.13977636,-0.48116192,-0.8324054
2023-07-03,-0.2853046114333291,0.075909175,-0.067043014,-0.46798164,-0.06874098,0.04531068,0.23694295,0.27858827,-0.13213661,0.17505711,0.039304785,0.061930858,0.317959,0.16028105,-0.5457016,-0.71099484
2023-07-04,-0.009705645042125215,0.106179774,-0.062437467,-0.46272144,-0.047323063,0.041352205,0.25352612,0.26782545,-0.11467079,0.17947714,0.036573738,0.0047283564,0.335751,0.19211128,-0.52313775,-0.662108
2023-07-05,-0.43919770277274045,0.1376227,-0.04017205,-0.47079355,-0.035025544,0.03771536,0.24514265,0.2739982,-0.10652245,0.18332717,0.034892652,-0.018055469,0.34918216,0.20601615,-0.4312698,-0.61459225
2023-07-06,0.8394639071747384,0.13955615,-0.0126127675,-0.44068688,-0.033955418,0.03440165,0.22017913,0.27431738,-0.11227263,0.16733368,0.03381296,-0.058854304,0.35703823,0.19135793,-0.33819538,-0.61297226
2023-07-07,-0.08057488093130925,0.10972409,0.016323,-0.42283908,-0.035732944,0.03156175,0.17153947,0.26180562,-0.17113581,0.18267973,0.030008491,-0.052380428,0.4045487,0.14577346,-0.32164183,-0.6885986
2023-07-10,-0.36676550632915983,0.048345968,0.034754798,-0.40515172,-0.037149895,0.029257819,0.15200657,0.26003385,-0.21200885,0.17540261,0.028223814,-0.07755753,0.41807023,0.1622639,-0.38285387,-0.65815145
2023-07-11,0.3029330625240045,0.03907637,0.06147813,-0.42405462,-0.038159277,0.027280731,0.17472325,0.25953203,-0.21370424,0.11788011,0.027422085,-0.1122694,0.42640844,0.18699445,-0.46476427,-0.60040724
2023-07-12,-0.10608046721900315,0.098264985,0.11082037,-0.40583348,-0.036353312,0.025513127,0.2086704,0.26057154,-0.19419679,0.11479478,0.027264291,-0.15966505,0.4297611,0.18550085,-0.5214919,-0.621897
2023-07-13,-0.6866912343569288,0.18174608,0.17421107,-0.41373512,-0.033927716,0.02371059,0.21994767,0.2549119,-0.17933398,0.14660981,0.02434821,-0.14776571,0.4491251,0.13869143,-0.5536835,-0.7199455
2023-07-14,-0.6632106900138368,0.23842642,0.1636036,-0.4134509,-0.03182074,0.022381032,0.26946238,0.26432353,-0.17035942,0.15193291,0.022964815,-0.17062715,0.43575615,0.1832726,-0.43583438,-0.595922
2023-07-17,-0.1433385995259398,0.26867014,0.1627125,-0.448304,-0.029165275,0.021578327,0.31080338,0.29204085,-0.16754104,0.18176523,0.023802795,-0.15612772,0.38909566,0.22531687,-0.21614069,-0.48398098
2023-07-18,-0.36065863992770986,0.258193,0.16138448,-0.49722105,-0.028218206,0.020749185,0.32962218,0.31489536,-0.1749558,0.205432,0.025665008,-0.13992326,0.34281933,0.23737696,-0.05251056,-0.49101546
2023-07-19,-0.6493811230067926,0.22313437,0.1355997,-0.50213146,-0.028593749,0.018713748,0.32210416,0.31289548,-0.2468781,0.18344876,0.02586712,-0.113581195,0.31265053,0.22230388,0.0118351085,-0.5196532
2023-07-20,1.1488638268461766,0.20312434,0.07556924,-0.50006676,-0.029531166,0.017503574,0.3276615,0.31034946,-0.29257613,0.1314033,0.02601229,-0.061205648,0.15992151,0.22946845,0.029156014,-0.47414678
2023-07-21,0.38273281325250047,0.23802243,-0.0007465181,-0.5238,-0.030403174,0.01424401,0.34092802,0.30543587,-0.30669674,0.049234293,0.01883772,-0.0092464825,0.009180656,0.2565842,0.028656967,-0.4179084
2023-07-24,-0.0030879230325360674,0.32654503,-0.07119627,-0.5171903,-0.031005356,0.011158531,0.37750453,0.31660488,-0.3078303,0.046223067,0.012070853,0.02636398,-0.03875962,0.27005294,0.034736197,-0.3507762
2023-07-25,-0.42722663560502483,0.34457162,-0.08011659,-0.52255046,-0.03164749,-0.0028346367,0.34721118,0.2992962,-0.42154372,0.09848838,-0.028826952,0.07102644,-0.1600993,0.15869172,-0.03213996,-0.3398043
2023-07-26,0.6012852963752361,0.27440238,-0.11429193,-0.5175291,-0.033164125,-0.0069876397,0.35325873,0.3069892,-0.47063705,0.1377354,-0.04806193,0.06487668,-0.21004348,0.14025205,-0.0542365,-0.3316553
2023-07-27,0.10238339646366101,0.19961967,-0.14082919,-0.4993797,-0.03441119,-0.010729349,0.3802577,0.31818044,-0.45380932,0.16379097,-0.06574712,0.05459573,-0.21818912,0.16379748,-0.0377688,-0.3274926
2023-07-28,-0.4755295993868083,0.18987116,-0.14324987,-0.5154285,-0.03478172,-0.008931012,0.3914569,0.3265076,-0.41022155,0.19454171,-0.0696818,0.05381159,-0.22453703,0.16544145,-0.008018988,-0.2915838
2023-07-31,0.13252075481966294,0.25196025,-0.14547008,-0.5046272,-0.032729924,-0.0045734094,0.3723929,0.34195718,-0.37764114,0.2225179,-0.07300959,0.062103447,-0.2351176,0.17490591,0.00827014,-0.3852704
2023-08-01,1.0308561802213498,0.3181945,-0.13443458,-0.48846713,-0.033790432,0.004931322,0.32949588,0.33700815,-0.34920475,0.22125936,-0.065969795,0.08562628,-0.29553625,0.1684231,-0.02694688,-0.6095741
2023-08-02,0.7376790066507541,0.31229383,-0.11325716,-0.48148194,-0.0354886,0.018162617,0.29453826,0.31280917,-0.32462427,0.19108386,-0.04936912,0.09690629,-0.3560621,0.14260447,-0.08679465,-0.79599524
2023-08-03,-0.6144171683875401,0.24262707,-0.09383639,-0.48637632,-0.033672594,0.03356411,0.2603287,0.3104436,-0.2945828,0.18032889,-0.027198728,0.08102199,-0.39464527,0.13804832,-0.18943392,-0.8706131
2023-08-04,-0.34820194607283467,0.1753963,-0.077678606,-0.5161316,-0.029351823,0.049636237,0.2359881,0.31307095,-0.22451197,0.19348857,-0.009789765,0.06719927,-0.41970342,0.14939496,-0.29988122,-0.8332357
2023-08-07,0.16304971861289508,0.15149903,-0.056473035,-0.559718,-0.024896167,0.066200666,0.22370945,0.31456524,-0.14644118,0.19757691,0.0016320916,0.08721782,-0.420966,0.15324904,-0.38333428,-0.82860386
2023-08-08,-0.2586249696206286,0.18283813,-0.033917874,-0.5096543,-0.025192268,0.082604825,0.2081491,0.32209262,-0.0700452,0.16479303,0.016254466,0.12137522,-0.38634965,0.1587538,-0.4175741,-0.8420835
2023-08-09,0.4656820489102023,0.22365831,0.006263987,-0.514588,-0.026627421,0.098973155,0.16661039,0.3212949,-0.041972086,0.15677725,0.025167715,0.20929351,-0.37984496,0.13842598,-0.46195644,-0.9406768
2023-08-10,0.5906283698047001,0.22563021,0.015747802,-0.49615782,-0.026226904,0.112457775,0.17363752,0.32869765,-0.02577111,0.11897655,0.054912247,0.24952492,-0.2873831,0.16099323,-0.41891173,-0.893391
2023-08-11,0.006069430598232641,0.20381545,0.05487661,-0.49784648,-0.027287316,0.121289074,0.15274474,0.34428322,-0.025866875,0.13624714,0.08774383,0.30564016,-0.18516238,0.15151104,-0.40187445,-0.87190866
2023-08-14,-0.11052583357619676,0.14519463,0.092292964,-0.49309975,-0.027633317,0.12620202,0.11257452,0.33514464,-0.09044659,0.118340746,0.10063433,0.35050887,-0.06448469,0.11358033,-0.45493838,-0.8953793
2023-08-16,0.5195230072610474,0.059988618,0.12165374,-0.50707376,-0.027489092,0.12706774,0.08452617,0.32404947,-0.15901767,0.13500854,0.10754135,0.34520885,0.060667396,0.10142206,-0.5660287,-0.7886186
2023-08-17,0.30395714730848883,0.034473658,0.15196207,-0.50546426,-0.027564421,0.123598605,0.0861141,0.31978628,-0.1787165,0.16191319,0.10629668,0.33000335,0.16627012,0.113846056,-0.6988355,-0.6501545
2023-08-18,-0.36747159567787896,0.08232914,0.21194008,-0.52899426,-0.028851379,0.11571695,0.06349498,0.30533272,-0.22001053,0.16367964,0.08767554,0.33325648,0.25205043,0.092384234,-0.83905065,-0.7195404
2023-08-21,0.0224582826422707,0.12619615,0.23997419,-0.5651445,-0.032203954,0.10901268,0.10362614,0.30780077,-0.21047458,0.12927517,0.074962795,0.3006989,0.29594573,0.118023574,-0.8406835,-0.6411198
2023-08-22,-0.1932044809752588,0.16694312,0.25977826,-0.5836864,-0.032415096,0.10285545,0.13544263,0.31612188,-0.19874366,0.07770076,0.071998686,0.2518691,0.3218596,0.12627612,-0.67344856,-0.5597845
2023-08-23,0.3135527719526554,0.18288906,0.27211776,-0.59651816,-0.032686435,0.10015416,0.16284847,0.32797927,-0.20992592,0.07555237,0.08158886,0.20992495,0.35502657,0.14164416,-0.4410859,-0.59051985
2023-08-24,0.6250090829476641,0.17268194,0.2735641,-0.589994,-0.031372294,0.093945414,0.15752889,0.33311713,-0.23329268,0.11627978,0.08213819,0.12520187,0.38925567,0.14522046,-0.2891163,-0.6748574
2023-08-25,-0.15936380090058389,0.15999633,0.25336915,-0.5985839,-0.029227749,0.08802336,0.1705601,0.33934146,-0.28010228,0.14022407,0.075435065,0.06225047,0.4269373,0.1541476,-0.25217563,-0.715461
2023-08-28,-0.14128716528105237,0.15734625,0.20560625,-0.58389413,-0.027950894,0.0819817,0.1833079,0.34624696,-0.3295939,0.11434467,0.06584886,-0.049775004,0.41680947,0.17216383,-0.31784183,-0.6360731
2023-08-29,0.012970874639148214,0.1746229,0.18882735,-0.5835526,-0.025916364,0.07647864,0.18016118,0.34188718,-0.38802132,0.12063118,0.0568482,-0.12764277,0.37383443,0.14806156,-0.47020933,-0.71286076
2023-08-30,0.49258774368148456,0.21280487,0.17746212,-0.5319313,-0.029843971,0.07149176,0.16531618,0.3356997,-0.4382119,0.15348966,0.049200322,-0.22118117,0.3280556,0.13440564,-0.636286,-0.8010059
2023-08-31,-0.8399413735299028,0.24472246,0.17415804,-0.48937666,-0.031408858,0.06396385,0.13798094,0.32392025,-0.48705927,0.17972828,0.03521808,-0.28066993,0.18381497,0.10146461,-0.74449235,-0.81151634
2023-09-01,-0.412964036109392,0.22544198,0.2091335,-0.46440586,-0.032228645,0.048106052,0.078992225,0.3039777,-0.5585877,0.18901548,-0.011350928,-0.2835142,-0.14212942,0.045649227,-0.7579413,-0.9033219
2023-09-04,-0.1847146244960217,0.15409678,0.24110967,-0.4417935,-0.030686524,0.04211389,0.059810195,0.28983614,-0.6061016,0.16668257,-0.052841976,-0.26458922,-0.354123,0.018917896,-0.6346306,-0.98040515
2023-09-05,-0.1367083160307052,0.078745365,0.29319623,-0.48331973,-0.029689819,0.04358856,0.036258522,0.2825834,-0.6255307,0.106111355,-0.070132576,-0.20556903,-0.45174178,-0.0017864546,-0.45852387,-1.0142246
2023-09-06,-0.5154610834637862,0.014714699,0.3113926,-0.4897237,-0.02720306,0.05487451,0.047640264,0.29817918,-0.5617119,0.00024565822,-0.019260904,-0.17400502,-0.48512125,0.03750348,-0.2982867,-0.80265045
2023-09-07,-0.4035176874912158,0.042255208,0.34503222,-0.50640666,-0.026687961,0.06700452,0.05256776,0.3193817,-0.42464948,0.0152077805,0.046296004,-0.08325604,-0.5052268,0.0589071,-0.2801981,-0.6465888
2023-09-08,-0.7914303745372412,0.09203577,0.3927398,-0.5026812,-0.02569284,0.078653984,0.034670718,0.32768854,-0.25899914,0.090191565,0.10168736,0.048881497,-0.4870299,0.06392287,-0.39830485,-0.6833314
2023-09-11,0.05102620259921479,0.1082383,0.4170599,-0.5437595,-0.025895506,0.085968986,-0.011604589,0.32389808,-0.091369405,0.16535173,0.12812465,0.20836136,-0.44736147,0.042254824,-0.6167871,-0.7719709
2023-09-12,-0.3227855396840341,0.06352996,0.38780847,-0.5766305,-0.026095577,0.08768787,-0.020860422,0.31951323,0.064487584,0.23999006,0.12647638,0.30193806,-0.37684205,0.075516194,-0.71684337,-0.68983984
2023-09-13,-0.11823684435885616,0.015026524,0.35218066,-0.595676,-0.02568448,0.08662071,-0.022519825,0.3146174,0.17968571,0.26516834,0.11262683,0.3724818,-0.29375687,0.107046984,-0.6758225,-0.5646905
2023-09-14,-0.37845500498032375,0.0066513875,0.3041583,-0.59983736,-0.02541583,0.084630996,0.0017492024,0.302799,0.22258282,0.24661234,0.09543028,0.43315125,-0.2063515,0.1349036,-0.52526474,-0.47096494
2023-09-15,0.31141535108520735,0.047282413,0.26294434,-0.61138403,-0.024793249,0.07908847,0.019497756,0.2961316,0.15112364,0.09925411,0.07469055,0.48187518,-0.12709838,0.14919657,-0.36150345,-0.49486682
2023-09-18,1.129512604914877,0.091994256,0.20819256,-0.5735624,-0.025150988,0.07260916,0.04882486,0.29203358,0.046633177,-0.066862576,0.056333873,0.4793956,-0.060355954,0.15224393,-0.1962225,-0.56490576
2023-09-20,0.7921115201413375,0.12468837,0.15553758,-0.55708206,-0.026681662,0.0646836,0.06315625,0.28987807,-0.084146015,-0.16630201,0.040501226,0.43095824,-0.0037739174,0.15783563,-0.08972625,-0.6248732
2023-09-21,0.3609974566030826,0.14552756,0.09149465,-0.54375565,-0.026815597,0.052327942,0.09557098,0.2931405,-0.23080768,-0.1369142,0.020182908,0.291426,0.04075738,0.17709763,-0.05970458,-0.61148185
2023-09-22,0.034807854016506684,0.14168441,0.02831631,-0.5609114,-0.027029052,0.04461344,0.14263608,0.31790912,-0.36783254,-0.011249756,0.009743682,0.097926766,0.101957284,0.20441067,-0.16305485,-0.6135505
2023-09-25,0.08324541982912426,0.13685527,-0.02549965,-0.56496894,-0.02658036,0.042989444,0.19418892,0.3411932,-0.44549164,0.12148079,0.01443824,-0.16228613,0.1241326,0.21330549,-0.17433943,-0.5121913
2023-09-26,-0.21001638851704113,0.18126623,-0.06900692,-0.59767145,-0.026373725,0.046196483,0.22399813,0.35148737,-0.47762117,0.23566459,0.029738208,-0.39182886,0.13777506,0.21254522,-0.20047551,-0.45825553
2023-09-27,0.9632420261844526,0.25318986,-0.09798409,-0.60142595,-0.02634859,0.049820237,0.24655195,0.3341381,-0.4563186,0.25929406,0.043613445,-0.5381915,0.11076385,0.21180674,-0.23203501,-0.5659043
