Date,Nifty Returns,Nifty Auto,NIFTY ENERGY,Nifty FMCG,Nifty IT,Nifty Media,Nifty Metal,Nifty PSU Bank,Nifty Realty,NIFTY BANK,NIFTY MEDIA,NIFTY CONSUMPTION,NIFTY MNC,NIFTY PSE,NIFTY COMMODITIES,NIFTY SERV SECTOR
2023-09-28,-0.5119824118486946,0.29093456,-0.12739749,-0.6031381,-0.025499795,0.050833933,0.24988209,0.3190363,-0.40051058,0.28761864,0.046472985,-0.59566075,0.0055261147,0.21604675,-0.23889342,-0.63353497
2023-09-29,0.5625633043093802,0.27256948,-0.15406993,-0.62237585,-0.025276318,0.056787644,0.281507,0.3076011,-0.31023574,0.20621847,0.05294448,-0.5898688,-0.11139933,0.20459093,-0.20285444,-0.61027735
2023-10-03,0.4834896681810265,0.2484993,-0.17445295,-0.64052224,-0.025359679,0.055843215,0.27809355,0.29720783,-0.23636787,0.09319488,0.047037084,-0.52272,-0.18959627,0.20393854,-0.15375775,-0.58859676
2023-10-04,-0.49009926545215005,0.23926273,-0.1866827,-0.6306145,-0.024760671,0.058003243,0.29455176,0.2962225,-0.1517343,-0.049465794,0.043330587,-0.43222183,-0.19148079,0.2095057,-0.060553044,-0.598753
2023-10-05,-0.4781414045046337,0.25119233,-0.19066039,-0.6220095,-0.025050178,0.05962815,0.31934875,0.3027368,-0.07136961,-0.11076879,0.04105029,-0.32220918,-0.22517098,0.21280839,0.022122273,-0.6242717
2023-10-06,0.7149491022564004,0.28420004,-0.21792798,-0.63498336,-0.023598228,0.0614242,0.35995206,0.32430932,-0.00035415404,-0.05323848,0.04073867,-0.1992725,-0.22419646,0.22843869,0.10453413,-0.57690436
2023-10-09,-0.8095539461114154,0.33584106,-0.23552367,-0.6579269,-0.022610113,0.06137269,0.37848613,0.35170165,0.01923909,0.078845166,0.03848711,-0.070306346,-0.20988311,0.2351525,0.13257362,-0.44922692
2023-10-10,-0.5391605830306585,0.3818712,-0.24941474,-0.69951075,-0.022620339,0.06299339,0.38527435,0.35876822,0.03803657,0.1699589,0.040038653,0.053388737,-0.17367938,0.2422705,0.13451663,-0.41824186
2023-10-11,0.11847894503848008,0.3878864,-0.27011877,-0.72602504,-0.021154255,0.070766725,0.40000546,0.36466503,0.05092454,0.22506264,0.054360755,0.15566613,-0.12190563,0.25233462,0.1309437,-0.40382603
2023-10-12,0.2402631764176553,0.37249747,-0.29762024,-0.72899777,-0.02030357,0.06856948,0.42235166,0.37979177,0.06939364,0.24486238,0.05489875,0.20919123,-0.062121503,0.26418602,0.14405209,-0.28408924
2023-10-13,0.12801607264086948,0.3669007,-0.32276845,-0.74015117,-0.019366607,0.063687995,0.45171872,0.3873959,0.045972273,0.20769782,0.045355707,0.19864024,-0.010420062,0.2681334,0.16470692,-0.22113502
2023-10-16,-0.34143700462454374,0.3832236,-0.3404189,-0.7185307,-0.019179408,0.06497551,0.46346557,0.38603497,0.001294218,0.13767447,0.044780266,0.124197274,0.022622589,0.26789698,0.18441847,-0.20648268
2023-10-17,0.7058945987868837,0.42174536,-0.35437468,-0.678704,-0.019329824,0.06382159,0.45602527,0.37978077,-0.035276353,0.08084229,0.044699118,0.021838099,0.04382948,0.2677278,0.20340249,-0.20504937
2023-10-18,0.25807634057253553,0.4398193,-0.35679615,-0.6757613,-0.023185823,0.060996335,0.46025658,0.3711367,-0.0538074,0.12811013,0.042584933,-0.09591592,0.0066359406,0.25848565,0.19367485,-0.18025395
2023-10-19,0.4301537116187054,0.44107178,-0.36216134,-0.66813827,-0.021315582,0.06014392,0.47831053,0.3678904,-0.044694073,0.20238522,0.042494167,-0.16926768,0.016953297,0.2576031,0.20444025,-0.16376781
2023-10-20,1.305757765794625,0.40778056,-0.35198733,-0.68657655,-0.019415334,0.057770304,0.49521515,0.36411786,-0.12483791,0.1353312,0.04079567,-0.27792645,-0.036395125,0.23792674,0.18675411,-0.21206826
2023-10-23,0.8193198779820341,0.37848905,-0.34683287,-0.70675796,-0.019939091,0.05491141,0.5130932,0.36438268,-0.14758423,0.059954267,0.037998803,-0.33167663,-0.028482484,0.2397921,0.18763727,-0.27632183
2023-10-25,1.3542378849930736,0.3853976,-0.33875787,-0.71330607,-0.018074933,0.048634514,0.5255367,0.3673241,-0.099879645,0.03681566,0.029653843,-0.30707365,-0.021098059,0.24183674,0.19763671,-0.22303316
2023-10-26,-0.899661281345137,0.41665545,-0.32813945,-0.710986,-0.020731177,0.04201789,0.53866136,0.37862068,-0.0714533,0.049284793,0.019694928,-0.20400676,-0.021901404,0.2431425,0.2131657,-0.16393289
2023-10-27,-0.4228046071632331,0.44983917,-0.3101462,-0.74070144,-0.016068053,0.03910563,0.5410029,0.37551138,-0.06932366,0.07801933,0.015611082,-0.112256385,-0.002201938,0.23985057,0.21772408,-0.21370593
2023-10-30,0.3376861053824268,0.4410417,-0.29989466,-0.742373,-0.016730648,0.029743202,0.52541775,0.3734742,-0.07320612,0.1380892,0.0028015971,-0.03991036,0.013442203,0.23843004,0.22435686,-0.2600631
2023-10-31,0.4831408453108632,0.34909025,-0.26141146,-0.74914896,-0.021415554,-0.006645362,0.45924297,0.3326834,-0.14193094,0.18372183,-0.06656301,0.019105244,-0.095319375,0.13293898,0.109369464,-0.4543028
2023-11-01,-0.6703743424057936,0.2297336,-0.25106582,-0.75661975,-0.03465165,-0.01350451,0.46066412,0.31134447,-0.15187712,0.2242754,-0.092608444,0.05027305,-0.09987881,0.12595266,0.07487862,-0.47832307
2023-11-02,-0.4387113397160381,0.18007992,-0.23629144,-0.7659811,-0.043251492,-0.018870521,0.48866466,0.3031381,-0.09332134,0.25192893,-0.10156225,0.06590681,-0.08311802,0.1487032,0.04446949,-0.4535033
2023-11-03,-0.8393146075175762,0.24109562,-0.21739705,-0.77212733,-0.0417455,-0.019488133,0.5215407,0.31174424,-0.014798267,0.2576811,-0.09548497,0.09476063,-0.06778486,0.16838124,0.035189096,-0.42871842
2023-11-06,0.06066057362808334,0.3641234,-0.18871811,-0.7841708,-0.053119183,-0.012216116,0.54749805,0.34333706,0.071229875,0.20106943,-0.07212443,0.13109218,-0.049966656,0.1408803,0.03986008,-0.38663986
2023-11-07,-0.14133709455495022,0.4639875,-0.17119542,-0.7918924,-0.06234475,-0.001113221,0.5551551,0.38071334,0.14610307,0.11789375,-0.04236062,0.15892248,-0.031650655,0.13322519,0.057767674,-0.37371776
2023-11-08,0.269401765482546,0.4874639,-0.14692917,-0.79597735,-0.07043197,0.013502646,0.54561025,0.39837152,0.18464486,0.06873757,-0.011230994,0.1598249,-0.001966796,0.12550841,0.062406924,-0.4253759
2023-11-09,-0.10889155272949894,0.4086957,-0.13762297,-0.7964649,-0.07040299,0.035305962,0.5280226,0.40175855,0.14684702,0.03929648,0.026584405,0.13267346,-0.0020989971,0.14031717,0.06615438,-0.5233943
2023-11-10,-0.05158590044402143,0.27842018,-0.12928714,-0.80129033,-0.067840844,0.051536057,0.47930714,0.4003388,0.084834374,0.017152527,0.04973755,0.057483852,-0.019310094,0.14589816,0.04418762,-0.6441454
2023-11-13,-1.0695739032715494,0.20523536,-0.123786315,-0.8051227,-0.072296515,0.06342562,0.4597172,0.397517,0.057984352,0.06093928,0.059086964,-0.025036499,-0.0069882907,0.14773609,0.037398163,-0.5875995
2023-11-15,-0.38979056601711376,0.24452518,-0.114329964,-0.77636707,-0.07003932,0.0694333,0.45497265,0.38805884,-0.0069959536,0.1408295,0.05741917,-0.09855916,-0.006768857,0.142618,0.014491778,-0.5274307
2023-11-16,0.19504903479207517,0.35380763,-0.10350043,-0.7614523,-0.06341323,0.07044137,0.43555436,0.36032808,-0.084445804,0.22236077,0.049389336,-0.14829634,-0.07139938,0.13598248,-0.04076744,-0.6355842
2023-11-17,0.2163268112658232,0.44518852,-0.10045694,-0.74896854,-0.0644431,0.046644043,0.44807106,0.339454,-0.14710875,0.23975426,0.002921746,-0.18366598,-0.083058015,0.14061138,-0.07700614,-0.68446356
2023-11-20,-0.38774057825690594,0.46457583,-0.10058372,-0.7451752,-0.06799361,0.046575744,0.47090754,0.32898778,-0.20630378,0.20390363,-0.008452535,-0.16262615,-0.090980045,0.11520228,-0.10460494,-0.6661709
2023-11-21,-0.09848492734558327,0.41600883,-0.106282495,-0.76217145,-0.069194965,0.03789941,0.47815904,0.33658534,-0.2481414,0.14961965,-0.01863173,-0.12857905,-0.083814204,0.110386975,-0.09917447,-0.656126
2023-11-22,0.082910260439436,0.33593082,-0.10925446,-0.78371054,-0.06465747,0.029634893,0.4748042,0.3693646,-0.24506725,0.120452456,-0.026049253,-0.07945771,-0.07665844,0.11693644,-0.07945049,-0.5420748
2023-11-23,0.07084651434958929,0.27592856,-0.11702765,-0.80297303,-0.06600635,0.015160939,0.44827092,0.4032253,-0.22597146,0.11853597,-0.045070793,-0.019826643,-0.057919092,0.13358624,-0.045633063,-0.4523224
2023-11-24,-0.4118889473970851,0.2776218,-0.11039324,-0.78501564,-0.07481794,0.010375204,0.43477532,0.41946667,-0.2697359,0.14768328,-0.049782336,0.052052993,-0.061940126,0.12808006,-0.021415554,-0.5225227
2023-11-28,-0.9296940718025729,0.30597058,-0.095663436,-0.75887746,-0.092942595,0.007852804,0.35294452,0.40468577,-0.3369513,0.18420435,-0.045862604,0.12251394,-0.08816147,0.091127865,-0.10686395,-0.8508121
2023-11-29,-0.13408917734788317,0.32988003,-0.07498139,-0.7754042,-0.10180821,0.0067874705,0.29486418,0.38946822,-0.33645788,0.16809708,-0.03905919,0.17411076,-0.10157973,0.0654292,-0.20214851,-1.0192314
2023-11-30,-0.5875353713594844,0.34934455,-0.065536276,-0.69456154,-0.10530688,0.0046384707,0.2923449,0.38080946,-0.27599084,0.12519898,-0.03725198,0.17936666,-0.07156475,0.09885354,-0.2618399,-0.92336714
2023-12-01,-1.8636422074290324,0.33061835,-0.008910139,-0.70084995,-0.09837013,-0.025910657,0.24210957,0.3595039,-0.3430222,0.12813224,-0.10773467,0.2230037,-0.13695805,0.036803477,-0.440323,-0.9058414
2023-12-04,-0.7209019422158645,0.2611852,0.020072287,-0.6692297,-0.08937168,-0.027940135,0.26378322,0.3545608,-0.3485022,0.15341833,-0.1114421,0.23796874,-0.09747162,0.040539786,-0.534463,-0.8526522
2023-12-05,-0.3338916261046679,0.20749103,0.05038718,-0.6512945,-0.09184281,-0.027657785,0.26958722,0.35922924,-0.28031042,0.25046983,-0.078256704,0.2753333,-0.08286282,0.04834827,-0.5558424,-0.89454293
2023-12-06,0.20030609899832416,0.21250832,0.054082733,-0.6163216,-0.091588065,-0.020906389,0.27614477,0.37960207,-0.13289271,0.31055954,-0.024316065,0.30464825,-0.017647054,0.07855594,-0.42778707,-0.8227307
2023-12-07,-0.26912780893426796,0.27047217,0.09670505,-0.6245046,-0.08976273,-0.009339373,0.2587425,0.400609,0.038710214,0.26306584,0.026030948,0.34896782,0.029691948,0.071520515,-0.32127845,-0.8317181
2023-12-08,-0.08752852580889328,0.34324887,0.10990891,-0.62930006,-0.09183747,0.0016821669,0.24787715,0.4180271,0.21663055,0.14245382,0.048949596,0.33264348,0.08786448,0.06464516,-0.23699075,-0.7552083
2023-12-11,0.4432793374603922,0.40634206,0.11240419,-0.62285304,-0.10037751,0.0088910125,0.21377462,0.42939016,0.30863354,0.02456037,0.03656712,0.30806965,0.1375725,0.06552923,-0.23825365,-0.7148055
2023-12-12,-0.05319993023690815,0.4229134,0.10052316,-0.59555644,-0.10431218,0.006815879,0.22938898,0.4311042,0.329847,-0.03832273,0.0055318708,0.264602,0.17336679,0.08872593,-0.2603291,-0.6816296
2023-12-13,-1.0991897345311255,0.41213918,0.097315826,-0.5744495,-0.11092031,-0.0050523346,0.25305602,0.41888222,0.2855012,0.041167695,-0.03202605,0.21906778,0.19476023,0.10398082,-0.3174587,-0.72467583
2023-12-14,-1.1616589504956323,0.42053008,0.09389802,-0.5693882,-0.101075694,-0.027144462,0.2963189,0.40067795,0.18739583,0.124528766,-0.06385614,0.24905546,0.2821915,0.102691375,-0.34433338,-0.66745186
2023-12-15,0.2026988907160676,0.43557122,0.083470345,-0.5097144,-0.08875185,-0.05845958,0.33487785,0.39256725,0.06693437,0.18923295,-0.079817645,0.2602379,0.33291745,0.09256227,-0.32653743,-0.6606011
2023-12-18,-0.11441817977728932,0.4091437,0.0658809,-0.49938822,-0.08664359,-0.09321673,0.35057682,0.3912715,-0.10060603,0.21756692,-0.08003432,0.28510612,0.37065357,0.097863324,-0.267575,-0.7508168
2023-12-19,1.38013963638085,0.3521097,0.06494755,-0.46667144,-0.08873505,-0.11855233,0.33829895,0.39317864,-0.26936722,0.24065791,-0.08141045,0.288936,0.3841191,0.051476385,-0.20382692,-0.75523585
2023-12-20,-0.4268043999505296,0.2983491,0.09836152,-0.46467924,-0.09496577,-0.13313812,0.30150187,0.3626149,-0.48280844,0.21310781,-0.10082973,0.29213881,0.39950678,-0.02317141,-0.21825425,-0.81215465
2023-12-21,-0.37839108719533193,0.27351135,0.114510216,-0.49263617,-0.092411816,-0.14474176,0.2613172,0.342186,-0.6466566,0.19235353,-0.11625575,0.25522646,0.39129135,-0.0266666,-0.24955201,-0.7438536
2023-12-22,-0.3661093378965181,0.2978779,0.12639177,-0.4808547,-0.08857462,-0.14991966,0.27415824,0.34520435,-0.7292719,0.16637771,-0.109387256,0.1931142,0.3645164,0.009081272,-0.2706309,-0.70151335
2023-12-26,-0.888353309018301,0.38068086,0.14666757,-0.4932693,-0.0861836,-0.14549491,0.28890523,0.36827475,-0.7269439,0.16913246,-0.10122966,0.16371103,0.3374551,0.026545983,-0.29532185,-0.6691117
2023-12-27,-0.49773362892704226,0.4632434,0.18324238,-0.5210325,-0.070090674,-0.13345388,0.299434,0.38860887,-0.6437721,0.18844779,-0.0877078,0.12766549,0.29576275,0.0009280285,-0.3164406,-0.6518075
2023-12-28,0.24045004684371746,0.48427007,0.20152082,-0.5284277,-0.068158165,-0.10744665,0.28054044,0.39655164,-0.5287351,0.17506129,-0.06313578,0.08888938,0.21681929,-0.012822625,-0.32151031,-0.58876747
2023-12-29,-0.009068574765151624,0.42437097,0.2375216,-0.56412274,-0.06678406,-0.088939026,0.25275558,0.3974698,-0.36801794,0.12635264,-0.06537524,0.07358913,0.09654019,-0.043116823,-0.35082898,-0.6709363
2024-01-01,0.3657892560248331,0.35523146,0.25528035,-0.56949437,-0.060360614,-0.07133588,0.23974828,0.3937087,-0.19763562,0.09842589,-0.06510646,0.11459072,0.06432077,-0.031459156,-0.34228906,-0.6783782
2024-01-02,0.6835407057549879,0.33467165,0.28336442,-0.5683862,,-0.05164755,0.21910234,0.380577,-0.03946478,0.08355112,-0.057494424,0.16627085,0.02401866,-0.02698119,-0.35052752,-0.68383783
2024-01-03,-0.5756400093087737,0.37666976,0.31493834,-0.56410605,,-0.034775823,0.19012,0.366793,0.07106784,0.08473418,-0.050375786,0.22685137,-0.02544452,-0.03530482,-0.37552077,-0.72913826
2024-01-04,-0.18934484000751353,0.45619577,0.35181397,-0.5290607,,-0.022419043,0.19152129,0.35607785,0.11687014,0.0969734,-0.045887176,0.26271808,-0.05432886,-0.05562848,-0.4106651,-0.72518057
2024-01-05,0.8988964670256335,0.4850709,0.41455126,-0.5275622,,-0.021617219,0.16765015,0.34038514,-0.008262744,,-0.05709084,0.31678748,-0.122105695,-0.092999734,-0.5353015,-0.81367445
2024-01-08,-0.10245585525161123,0.42863846,0.4476169,-0.538052,,-0.023013595,0.1876907,0.33965784,-0.19167714,,-0.06716832,0.32102746,-0.12691845,-0.08795972,-0.6456548,-0.836882
2024-01-09,-0.2842580568684435,0.36350542,0.46284726,-0.5429729,,-0.02548001,0.26488003,0.3607809,-0.34311202,,-0.072948344,0.28808108,-0.12032331,-0.054577567,-0.6407635,-0.71168584
2024-01-10,-0.08728223387870379,0.3524607,0.48627594,-0.5110153,,-0.02574556,0.31716043,0.38965455,-0.4210618,,-0.066348806,0.28954822,-0.11752879,-0.02973172,-0.49170032,-0.6527102
2024-01-11,-1.0237150829912804,0.38243768,0.5153229,-0.51885664,,-0.022068422,0.325453,0.41690525,-0.43992743,,-0.053344883,0.32305798,-0.12563385,-0.03332723,-0.33034974,-0.7166977
2024-01-12,-0.8252399865519511,0.43219322,0.5368231,-0.5625316,,-0.009922161,0.30713263,0.42693987,-0.45163646,,-0.03847865,0.32604924,-0.14186007,-0.049719602,-0.27486384,-0.70247716
2024-01-15,0.31367251052126194,0.4826458,0.5405152,-0.560079,,-0.001766826,0.3115231,0.42257226,-0.42102548,,-0.0086370595,0.37050727,-0.13818958,-0.04970514,-0.25900397,-0.6688228
2024-01-16,2.038453831916165,0.47420654,0.556315,-0.5359086,,0.012786918,0.28870875,0.40104705,-0.3754849,,0.0015563974,0.41277415,-0.14357467,-0.056081936,-0.3618935,-0.74451643
2024-01-17,0.5157967733744485,0.414554,0.58284247,-0.5307565,,0.027724471,0.25930777,0.36787748,-0.3739438,,-0.0035931123,0.45455927,-0.1744179,-0.083404474,-0.5641015,-0.74646837
2024-01-18,-0.6586762465269093,0.30647916,0.6784624,-0.5654021,,0.057207122,0.18521869,0.32680252,-0.40433878,,-0.014659263,0.50913984,-0.26677966,-0.18237472,-0.9689429,-0.88299304
2024-01-19,1.7308059548586692,0.20632629,0.71838725,-0.5794968,,0.06275879,0.19475591,0.30098566,-0.3975538,,-0.020332748,0.48902312,-0.2355555,-0.17981559,-1.2701887,-0.839967
2024-01-23,-0.9046517845535625,0.17719741,0.7869447,-0.57053584,,0.059645176,0.21453291,0.300633,-0.34654725,,-0.030976553,0.483186,-0.22623017,-0.1865408,-1.3568293,-0.8230562
2024-01-24,0.48157129986087843,0.2121706,0.84975505,-0.5001816,,0.037032228,0.26075613,0.33040172,-0.2569898,,-0.045154564,0.45925647,-0.20290858,-0.18904667,-0.98491806,-0.8579824
2024-01-25,-1.6254817888465982,0.28824574,0.9270628,-0.4962139,,0.017989753,0.2518783,0.3693591,-0.1535118,,-0.06338951,0.46231622,-0.23044567,-0.21946125,-0.4860772,-0.97283095
2024-01-29,0.9756894222856619,0.3224345,0.9720999,-0.51963073,,-0.0065425234,0.20483068,0.40136248,-0.04297612,,-0.08016379,0.44302362,-0.18958451,-0.22361253,-0.24026233,-1.0004021
2024-01-30,-0.8430089023072681,0.2924598,0.99495345,-0.5598694,,-0.04585554,0.18401015,0.4250279,0.09487152,,-0.09298696,0.39279756,-0.14453411,-0.17531084,-0.25797498,-0.88018465
2024-01-31,0.1583995319727594,0.2512335,1.0215063,-0.5740387,,-0.08836579,0.16777998,0.43227553,0.2217437,,-0.1056422,0.30386177,-0.097583555,-0.15479013,-0.49588886,-0.8517164
2024-02-01,-0.635008866583321,0.2515539,1.0392234,-0.57398456,,-0.11155887,0.16083825,0.4238806,0.29953182,,-0.11795188,0.29571742,-0.023731912,-0.14837536,-0.96016294,-0.9166702
2024-02-02,0.3900511789934726,0.28131258,1.0357399,-0.6026257,,-0.12351738,0.16508913,0.40490198,0.3169431,,-0.12640065,0.3204222,0.042850785,-0.1597166,-1.4483402,-0.9044211
2024-02-05,-0.6384689797587781,0.34530365,1.0176326,-0.6077842,,-0.12174751,0.2005234,0.3949038,0.27081358,,-0.13001966,0.36696854,0.14889361,-0.14411001,-1.5590913,-0.7536722
2024-02-06,0.031537855577828046,0.4002311,0.98963875,-0.6215302,,-0.15418749,0.27399525,0.3926189,0.20998646,,-0.1264008,0.39467502,0.22895887,-0.11149331,-1.1902399,-0.6347842
2024-02-07,0.9544767750327805,0.4045165,0.9620725,-0.6082886,,-0.18571903,0.33269066,0.39600283,0.10175963,,-0.12737757,0.394937,0.26403725,-0.08520665,-0.49290016,-0.6914061
2024-02-08,-0.24179539139658632,0.36781663,0.9343596,-0.58551776,,-0.20975517,0.36660546,0.4058286,-0.083094575,,-0.13290349,0.3943421,0.28854254,-0.07692801,-0.065914914,-0.71147
2024-02-09,0.7587044497781404,0.31597733,0.9117087,-0.5959222,,-0.22275145,0.3854534,0.4088315,-0.261327,,-0.14056486,0.36589515,0.2776223,-0.09051999,0.030125678,-0.6302129
2024-02-12,-0.5126280940536121,0.29220814,0.8911767,-0.60160893,,-0.2248019,0.40062416,0.41125897,-0.41053694,,-0.14783347,0.33519667,0.24113642,-0.089829125,0.0015507853,-0.56753296
2024-02-13,-0.37960612740769273,0.32654777,0.86013305,-0.5801913,,-0.21481809,0.42269945,0.40530372,-0.515589,,-0.15210438,0.28676558,0.18835469,-0.07573995,-0.122763656,-0.5415862
2024-02-14,-0.2664959197837195,0.38778228,0.85731274,-0.62029535,,-0.19471446,0.44710675,0.39352062,-0.587801,,-0.15121138,0.23444064,0.08094777,-0.07499824,-0.36823797,-0.5326161
2024-02-15,-0.5169270712907764,0.42720625,0.83979744,-0.59745747,,-0.18387435,0.4710375,0.39076647,-0.62382597,,-0.14847526,0.17233787,0.016535029,-0.06406193,-0.63538086,-0.51601446
2024-02-16,-0.30962435588493037,0.40297788,0.8450871,-0.56082034,,-0.15977053,0.47523555,0.38456842,-0.64582056,,-0.13643536,0.18772481,-0.025386887,-0.076417215,-0.84289074,-0.6456562
2024-02-19,-0.27949991211916614,0.31492433,0.8483587,-0.5658107,,-0.12616616,0.47126415,0.37158522,-0.64994264,,-0.11805879,0.19719064,-0.0738147,-0.08841922,-0.87610024,-0.89177585
2024-02-20,0.639883995141167,0.24960661,0.848143,-0.5342703,,-0.10631905,0.4661332,0.35871243,-0.6205333,,-0.102237836,0.23626663,-0.07324199,-0.081577644,-0.6078818,-1.0340365
2024-02-21,-0.6495576615180799,0.20618911,0.87152994,-0.5427192,,-0.088429175,0.46619412,0.354536,-0.57095104,,-0.085428186,0.28195944,-0.10771258,-0.101557896,-0.22311606,-1.0580276
2024-02-22,0.0563054897919333,0.18760559,0.8913223,-0.57825965,,-0.06411158,0.48442718,0.36019945,-0.51520276,,-0.06673322,0.31163138,-0.13578609,-0.1092651,-0.070200846,-0.91538334
2024-02-23,0.4206964717497845,0.23217325,0.9036523,-0.6207141,,-0.046306856,0.50050586,0.38777485,-0.43511456,,-0.05442238,0.35991824,-0.124002375,-0.10096929,-0.0711274,-0.79153347
2024-02-26,-0.28624086987964725,0.30384415,0.9266347,-0.64233196,,-0.033708815,0.50090474,0.41422796,-0.30821678,,-0.04682917,0.42350447,-0.110051274,-0.09564197,-0.19153589,-0.7835543
2024-02-27,1.0928153197981119,0.34715343,0.9383093,-0.670544,,-0.019057676,0.5223817,0.42427027,-0.16585563,,-0.039163332,0.49354932,-0.0857997,-0.07398192,-0.43644473,-0.81432647
2024-02-28,-0.0988423804034562,0.35139632,0.93054026,-0.6792074,,-0.012004637,0.53146994,0.4339369,-0.036061294,,-0.03652347,0.52633476,-0.06893514,-0.055134043,-0.74002767,-0.7791912
2024-02-29,-1.4587499805145294,0.3368731,0.9298477,-0.6811625,,-0.0100817075,0.52181756,0.42898887,0.08763883,,-0.037037656,0.5253792,-0.056920007,-0.048102997,-0.82044345,-0.837762
2024-03-01,-0.2436894735814944,0.30194765,0.90840316,-0.67073184,,-0.0023939265,0.5153611,0.4252397,0.15627067,,-0.033664413,0.47704944,-0.041255757,-0.041099954,-0.7157073,-0.7192843
2024-03-04,0.24313549231293516,0.32708898,0.8876439,-0.6754729,,0.013576113,0.489533,0.41932416,0.19546402,,-0.025289316,0.4309357,-0.029779231,-0.031407,-0.7207281,-0.70064545
2024-03-05,-0.4553322470646105,0.3903768,0.8463585,-0.6568984,,0.03291725,0.49406987,0.41115606,0.1670343,,-0.016346937,0.31140214,-0.0047428077,-0.0058217766,-0.70388234,-0.72518706
2024-03-06,-0.045094455257758556,0.44979808,0.82717025,-0.6714031,,0.05208345,0.505149,0.39982647,0.046449922,,-0.0052492255,0.18793249,-0.017542291,0.0041780416,-0.6992052,-0.80119604
2024-03-07,0.7122108916192184,0.43082106,0.8440719,-0.72157604,,0.0853382,0.49991798,0.37211442,-0.07469464,,0.01830937,0.02716447,0.003027549,-0.06593594,-0.78497833,-0.8044247
2024-03-11,0.023435331832733292,0.34786248,0.8824349,-0.7510527,,0.1332404,0.4615794,0.34134734,-0.2927035,,0.060531277,-0.022378415,0.006467086,-0.13477279,-0.9360457,-0.8684484
2024-03-12,1.4778568567099486,0.24690855,0.8879788,-0.69434655,,0.17335382,0.47301182,0.32892954,-0.45812774,,0.11586167,-0.021055397,0.031041661,-0.1067716,-0.99396425,-0.917551
2024-03-13,-0.5947814219143452,0.2110623,0.9597325,-0.6996973,,0.23891342,0.43981817,0.33842725,-0.5608651,,0.19251287,0.09367372,-0.04130519,-0.13623898,-1.0951155,-1.0375651
2024-03-14,0.5615238222818476,0.26215675,0.99566025,-0.7027317,,0.2985522,0.44620767,0.3649202,-0.5797597,,0.26175714,0.1765818,-0.025608005,-0.13967295,-1.0287193,-1.0404209
2024-03-15,-0.10137031706439863,0.3462632,1.0454133,-0.6923188,,0.35842824,0.46103734,0.39045715,-0.51409245,,0.3180723,0.27536744,0.001897607,-0.15552704,-0.898429,-0.9559067
2024-03-18,1.0608052386123088,0.38341066,1.0629649,-0.66557664,,0.3868224,0.4814233,0.41190162,-0.38415086,,0.3347158,0.31990144,0.024788236,-0.13931735,-0.74450624,-0.8953854
2024-03-19,-0.05677017346963769,0.35456988,1.0702046,-0.68047374,,0.40228322,0.46626768,0.425921,-0.2123302,,0.3250324,0.35111535,0.03965795,-0.11298386,-0.67259896,-0.89635694
2024-03-20,-0.700506949733973,0.29055402,1.0734425,-0.6927704,,0.35159266,0.4321439,0.4217485,-0.030202264,,0.26595503,0.36695915,0.05970393,-0.09864936,-0.67172766,-0.7851326
2024-03-21,-0.3238230344242502,0.24581054,1.0619748,-0.6984053,,0.24721053,0.41101506,0.4097475,0.13588078,,0.18156478,0.39547715,0.07320551,-0.09017895,-0.6816813,-0.75093555
2024-03-22,0.42872605376431466,0.26675794,1.0266843,-0.7394724,,0.07826037,0.42336282,0.4038549,0.23710391,,0.06852919,0.43916184,0.092196375,-0.068169996,-0.6316601,-0.76064086
2024-03-26,-0.4682119272248806,0.3256679,0.9868032,,,-0.068251416,0.42057723,0.39720303,0.25773042,,-0.023453947,0.470645,0.10114723,-0.058885664,-0.52649844,-0.78271234
